2006 0.5380367031387970
2007 0.5387502016069190
2008 0.5392944413338200
2009 0.5398229074778900
2010 0.5405136043402670
2011 0.5409778800660410
2012 0.5415065291795120
2013 0.5419424844005140
2014 0.5423362786370410
2015 0.5427227124498100
